CITY_MARKET_ID,label,AIRPORT,CITY_NAME
31995,3,{'GSO'},"{'Greensboro/High Point, NC'}"
30990,3,{'CHO'},"{'Charlottesville, VA'}"
31699,3,{'FLO'},"{'Florence, SC'}"
30135,3,{'ABE'},"{'Allentown/Bethlehem/Easton, PA'}"
31308,3,{'DHN'},"{'Dothan, AL'}"
30322,3,{'AOO'},"{'Altoona, PA'}"
31973,3,{'GPT'},"{'Gulfport/Biloxi, MS'}"
31252,3,{'DAB'},"{'Daytona Beach, FL'}"
30300,3,{'AND'},"{'Anderson, SC'}"
30294,3,{'AMW'},"{'Ames, IA'}"
30208,3,{'AGS'},"{'Augusta, GA'}"
34761,3,{'SFB'},"{'Sanford, FL'}"
34082,3,{'PGD'},"{'Punta Gorda, FL'}"
31135,3,"{'MYR', 'CRE'}","{'Myrtle Beach, SC'}"
32448,3,"{'JAN', 'HKS'}","{'Jackson/Vicksburg, MS', 'Jackson, MS'}"
31150,3,{'CSG'},"{'Columbus, GA'}"
33795,3,{'OAJ'},"{'Jacksonville/Camp Lejeune, NC'}"
32474,3,{'COU'},"{'Columbia, MO'}"
31146,3,{'CRW'},"{'Charleston/Dunbar, WV'}"
33029,3,{'LNK'},"{'Lincoln, NE'}"
33418,3,{'MNZ'},"{'Manassas, VA'}"
30980,3,{'CHA'},"{'Chattanooga, TN'}"
33809,3,{'OCF'},"{'Ocala, FL'}"
30894,3,{'GTR'},"{'Columbus, MS'}"
30785,3,{'BTV'},"{'Burlington, VT'}"
34378,3,{'QCX'},"{'Martinsville, VA'}"
30562,3,"{'BFM', 'MOB'}","{'Mobile, AL'}"
30185,3,"{'ESF', 'AEX'}","{'Alexandria, LA'}"
31612,3,{'EVV'},"{'Evansville, IN'}"
31617,3,{'EWN'},"{'New Bern/Morehead/Beaufort, NC'}"
31624,3,"{'NQX', 'EYW'}","{'Key West, FL'}"
31641,3,"{'POB', 'FAY'}","{'Fayetteville, NC'}"
31684,3,{'FKL'},"{'Franklin/Oil City, PA'}"
31504,3,{'VPS'},"{'Valparaiso, FL'}"
31441,3,{'DUJ'},"{'DuBois, PA'}"
35153,3,{'TCL'},"{'Tuscaloosa, AL'}"
33484,3,{'MSL'},"{'Muscle Shoals, AL'}"
33377,3,{'MLU'},"{'Monroe, LA'}"
35412,3,{'TYS'},"{'Knoxville, TN'}"
30781,3,{'BTR'},"{'Baton Rouge, LA'}"
35249,3,{'TLH'},"{'Tallahassee, FL'}"
30557,3,{'BFD'},"{'Bradford, PA'}"
35356,3,{'TTN'},"{'Trenton, NJ'}"
33360,3,{'MLB'},"{'Melbourne, FL'}"
30434,3,{'AVP'},"{'Scranton/Wilkes-Barre, PA'}"
33348,3,{'MKL'},"{'Jackson, TN'}"
33277,3,"{'MXF', 'MGM'}","{'Montgomery, AL'}"
32945,3,{'LEX'},"{'Lexington, KY'}"
35411,3,{'TYR'},"{'Tyler, TX'}"
32544,3,{'USA'},"{'Concord, NC'}"
32348,3,{'INT'},"{'Winston-Salem, NC'}"
36528,3,{'RBW'},"{'Walterboro, SC'}"
32323,3,{'ILM'},"{'Wilmington, NC'}"
31953,3,{'GNV'},"{'Gainesville, FL'}"
31823,3,{'FWA'},"{'Fort Wayne, IN'}"
30298,3,{'ANB'},"{'Anniston, AL'}"
34109,3,"{'HBG', 'PIB'}","{'Hattiesburg, MS', 'Hattiesburg/Laurel, MS'}"
36665,3,{'MI6'},"{'Dowagiac, MI'}"
32365,3,{'IPT'},"{'Williamsport, PA'}"
30329,3,{'APF'},"{'Naples, FL'}"
30581,3,{'BGR'},"{'Bangor, ME'}"
31375,3,{'DOV'},"{'Dover, DE'}"
32187,3,{'HOP'},"{'Hopkinsville, KY'}"
31391,3,{'DQK'},"{'Fort Drum, NY'}"
33537,3,{'MVN'},"{'Mount Vernon, IL'}"
30683,3,{'BMG'},"{'Bloomington, IN'}"
30693,3,"{'TN8', 'BNA'}","{'Nashville, TN'}"
35374,3,{'TUP'},"{'Tupelo, MS'}"
30975,3,{'CGS'},"{'College Park, MD'}"
34454,3,{'RIV'},"{'Riverside, CA'}"
30255,3,"{'AL3', 'HSV'}","{'Huntsville, AL'}"
30397,3,"{'PDK', 'FTY', 'QMA', 'ATL'}","{'Atlanta, GA', 'Kennesaw, GA'}"
33983,3,{'OWB'},"{'Owensboro, KY'}"
34975,3,{'SRC'},"{'Searcy, AR'}"
36788,3,{'FL8'},"{'Deland, FL'}"
36763,3,{'AL9'},"{'Sylacauga, AL'}"
33619,3,{'NC1'},"{'Gastonia, NC'}"
34938,3,{'SOP'},"{'Pinehurst/Southern Pines, NC'}"
33595,3,{'MZZ'},"{'Marion, IN'}"
35481,3,{'UOX'},"{'Oxford, MS'}"
33870,3,{'OLV'},"{'Olive Branch, MS'}"
34751,3,{'SEG'},"{'Selinsgrove, PA'}"
30198,3,"{'PA6', 'PIT', 'AGC'}","{'Pittsburgh, PA'}"
30852,3,"{'BWI', 'MTN', 'IAD', 'DCA'}","{'Baltimore, MD', 'Washington, DC'}"
32233,3,{'HUM'},"{'Houma, LA'}"
33501,3,{'MTH'},"{'Marathon, FL'}"
32028,3,{'GVL'},"{'Gainesville, GA'}"
31732,3,{'FPR'},"{'Fort Pierce, FL'}"
33195,3,"{'PIE', 'LAL', 'TPA'}","{'Tampa, FL', 'Lakeland, FL', 'St. Petersburg, FL'}"
31686,3,{'FL1'},"{'Zephyrhills, FL'}"
36746,3,{'RNH'},"{'New Richmond, WI'}"
34685,3,"{'SAV', 'SVN'}","{'Savannah, GA'}"
34488,3,{'RDG'},"{'Reading, PA'}"
33469,3,{'MRK'},"{'Marco Island, FL'}"
33015,3,{'LLY'},"{'Mount Holly, NJ'}"
35847,3,{'WSG'},"{'Washington, PA'}"
30158,3,{'ACY'},"{'Atlantic City, NJ'}"
31126,3,{'CPX'},"{'Culebra, PR'}"
33743,3,{'JRV'},"{'Ceiba, PR'}"
35626,3,{'VQS'},"{'Vieques, PR'}"
32149,3,{'HKY'},"{'Hickory, NC'}"
36801,3,{'LNA'},"{'West Palm Beach, FL'}"
34470,3,{'RBN'},"{'Fort Jefferson, FL'}"
36708,3,{'O2H'},"{'Mount Vernon, OH'}"
33832,3,{'OGS'},"{'Ogdensburg, NY'}"
36783,3,{'A1L'},"{'Cullman, AL'}"
36795,3,{'CO6'},"{'Buena, CO'}"
30949,3,{'CEY'},"{'Murray, KY'}"
30731,3,"{'BQK', 'SSI'}","{'Brunswick, GA'}"
30945,3,{'CEU'},"{'Clemson, SC'}"
35497,3,{'UST'},"{'St. Augustine, FL'}"
34254,3,{'PSE'},"{'Ponce, PR'}"
34131,3,{'PKB'},"{'Parkersburg, WV'}"
34092,3,{'PGV'},"{'Greenville, NC'}"
31267,3,"{'FFO', 'DAY', 'MGY'}","{'Dayton, OH'}"
30868,3,"{'CAE', 'MMT'}","{'Columbia, SC'}"
30819,3,{'BWG'},"{'Bowling Green, KY'}"
30654,3,{'BKW'},"{'Beckley, WV'}"
30216,3,{'AHN'},"{'Athens, GA'}"
35628,3,{'VRB'},"{'Vero Beach, FL'}"
36642,3,{'T1X'},"{'Gainesville, TX'}"
33785,3,"{'YUM', 'NYL'}","{'Yuma, AZ'}"
35054,3,{'SVH'},"{'Statesville, NC'}"
33587,3,{'MZJ'},"{'Marana, AZ'}"
31834,3,"{'XNA', 'FYV'}","{'Fayetteville, AR'}"
34670,3,{'SAA'},"{'Saratoga, WY'}"
34704,3,{'SBY'},"{'Salisbury, MD'}"
32124,3,{'HHH'},"{'Hilton Head, SC'}"
36782,3,{'A2L'},"{'Fort Payne, AL'}"
30676,3,{'BLV'},"{'Belleville, IL'}"
31049,3,{'CLL'},"{'College Station/Bryan, TX'}"
30836,3,{'RKH'},"{'Rock Hill, SC'}"
31003,3,{'CID'},"{'Cedar Rapids/Iowa City, IA'}"
30494,3,{'BBC'},"{'Bay City, TX'}"
31057,3,{'CLT'},"{'Charlotte, NC'}"
34543,2,{'RKS'},"{'Rock Springs, WY'}"
36762,2,{'VHN'},"{'Van Horn, TX'}"
33151,2,{'LZU'},"{'Lawrenceville, GA'}"
31447,2,{'DVL'},"{'Devils Lake, ND'}"
34215,2,{'POY'},"{'Powell, WY'}"
34288,2,{'PUB'},"{'Pueblo, CO'}"
30728,2,{'BPT'},"{'Beaumont/Port Arthur, TX'}"
34534,2,{'RIW'},"{'Riverton/Lander, WY'}"
31315,2,{'DIK'},"{'Dickinson, ND'}"
34577,2,{'ROG'},"{'Rogers, AR'}"
31283,2,{'DDC'},"{'Dodge City, KS'}"
31197,2,{'CVN'},"{'Clovis, NM'}"
32012,2,{'GUC'},"{'Gunnison, CO'}"
31205,2,"{'CWF', 'LCH'}","{'Lake Charles, LA'}"
31122,2,{'CPR'},"{'Casper, WY'}"
31097,2,{'COD'},"{'Cody, WY'}"
31895,2,{'GTF'},"{'Great Falls, MT'}"
31092,2,{'CNY'},"{'Moab, UT'}"
34812,2,{'SHR'},"{'Sheridan, WY'}"
35380,2,{'TVC'},"{'Traverse City, MI'}"
35569,2,{'VCT'},"{'Victoria, TX'}"
30680,2,{'BMC'},"{'Brigham City, UT'}"
34120,2,{'PIR'},"{'Pierre, SD'}"
31468,2,{'EAR'},"{'Kearney, NE'}"
32389,2,{'ISN'},"{'Williston, ND'}"
32519,2,{'JMS'},"{'Jamestown, ND'}"
32255,2,{'HYS'},"{'Hays, KS'}"
32547,2,{'RST'},"{'Rochester, MN'}"
32899,2,{'LBF'},"{'North Platte, NE'}"
32902,2,{'LBL'},"{'Liberal, KS'}"
32207,2,{'HRO'},"{'Harrison, AR'}"
33200,2,{'MCK'},"{'McCook, NE'}"
31434,2,{'DUA'},"{'Durant, OK'}"
31531,2,{'ELD'},"{'El Dorado, AR'}"
31856,2,{'GBD'},"{'Great Bend, KS'}"
31563,2,{'ENV'},"{'Wendover, UT'}"
33304,2,{'MOT'},"{'Minot, ND'}"
31865,2,{'GCC'},"{'Gillette, WY'}"
32216,2,{'HST'},"{'Homestead, FL'}"
31335,2,{'DRT'},"{'Del Rio, TX'}"
31931,2,{'GLH'},"{'Greenville, MS'}"
32008,2,{'GTU'},"{'Georgetown, TX'}"
32190,2,{'HOT'},"{'Hot Springs, AR'}"
32891,2,{'LAW'},"{'Lawton/Fort Sill, OK'}"
31490,2,{'EDW'},"{'Edwards, CA'}"
33287,2,{'MHE'},"{'Mitchell, SD'}"
34430,2,{'QQT'},"{'Peachtree City, GA'}"
35582,2,{'VEL'},"{'Vernal, UT'}"
33543,2,{'MWA'},"{'Marion/Herrin, IL'}"
30744,2,{'BRL'},"{'Burlington, IA'}"
36766,2,{'WI5'},"{'Moroe, WI'}"
36793,2,{'MI7'},"{'South Haven, MI'}"
31198,2,{'CVO'},"{'Corvallis, OR'}"
34150,2,{'PLN'},"{'Pellston, MI'}"
31908,2,{'GGW'},"{'Glasgow, MT'}"
32576,2,{'JXN'},"{'Jackson, MI'}"
30268,2,{'ALO'},"{'Waterloo, IA'}"
30333,2,{'APN'},"{'Alpena, MI'}"
