source_director,target_director
Roger Allers,Jonathan van Tulleken
Roger Allers,Jennifer Lee
Roger Allers,Fabrice Du Welz
Roger Allers,Steve Hickner
Roger Allers,Byron Howard
Roger Allers,Atom Egoyan
Roger Allers,Bill Plympton
Roger Allers,Patrik Forsberg
Roger Allers,Bob Hercules
Roger Allers,Ryan Fleck
Roger Allers,Jocelyn Moorhouse
Roger Allers,Ken Marino
Roger Allers,Stu Livingston
Roger Allers,George Clooney
Roger Allers,Taika Waititi
Roger Allers,Amber Tamblyn
Roger Allers,Tomm Moore
Roger Allers,Clark Johnson
Roger Allers,Michael D. Black
Roger Allers,Martin Scorsese
Roger Allers,Anna Boden
Roger Allers,Ethan Coen
Roger Allers,Daniel Gray Longino
Roger Allers,Paul Weitz
Roger Allers,Sean Hanish
Roger Allers,Kevin Deters
Roger Allers,Gaëtan Brizzi
Roger Allers,Patrick Osborne
Roger Allers,Paul Brizzi
Roger Allers,John Kahrs
Roger Allers,Steve Carr
Roger Allers,Richard Kelly
Roger Allers,Jennifer M. Kroot
Roger Allers,Steve Antin
Roger Allers,Rusty Cundieff
Roger Allers,Max Martini
Roger Allers,Raymie Muzquiz
Roger Allers,Joan C. Gratz
Mathieu Kassovitz,Eric Summer
Mathieu Kassovitz,Éric Warin
Mathieu Kassovitz,Tamara Jenkins
Mathieu Kassovitz,Deniz Gamze Ergüven
Mathieu Kassovitz,Rusty Cundieff
Mathieu Kassovitz,David Fincher
Mathieu Kassovitz,Dominic Sena
Mathieu Kassovitz,Hoyt Yeatman
Mathieu Kassovitz,Anthony Russo
Mathieu Kassovitz,Patrik Forsberg
Mathieu Kassovitz,John Lee Hancock
Mathieu Kassovitz,Tom Tykwer
Mathieu Kassovitz,Brett Ratner
Mathieu Kassovitz,George Clooney
Mathieu Kassovitz,Jonathan van Tulleken
Mathieu Kassovitz,Steve Carr
Mathieu Kassovitz,Lana Wachowski
Mathieu Kassovitz,Lilly Wachowski
Mathieu Kassovitz,Guy Ritchie
Mathieu Kassovitz,Joe Russo
David Lee Miller,Franck Ekinci
David Lee Miller,Larry Latham
David Lee Miller,Phil Weinstein
David Lee Miller,Jonathan Levine
David Lee Miller,Neal Brennan
Shane Acker,Stacie Passon
Shane Acker,Alejandro Agresti
Shane Acker,Phillip Noyce
Shane Acker,Curtis Hanson
Shane Acker,Michael D. Black
Shane Acker,Leo Riley
Shane Acker,Martin Scorsese
Shane Acker,Robert Rodriguez
Shane Acker,Eric Radomski
Shane Acker,Lasse Hallström
Shane Acker,David Leveaux
Shane Acker,Atom Egoyan
Shane Acker,Yorgos Lanthimos
Shane Acker,Paul Weitz
Shane Acker,Sam Liu
Shane Acker,Frank Paur
Shane Acker,Terry Gilliam
Shane Acker,Phil Johnston
Shane Acker,Rich Moore
Shane Acker,Rob Silvestri
Shane Acker,Jon Turteltaub
Shane Acker,Eondeok Han
Shane Acker,Don Bluth
Shane Acker,Greg Richardson
Shane Acker,Alex Brewer
Mastan Alibhai Burmawalla,Michael J. Bassett
Mastan Alibhai Burmawalla,Umesh Mehra
Mastan Alibhai Burmawalla,Nagesh Kukunoor
Mastan Alibhai Burmawalla,Anees Bazmee
Mastan Alibhai Burmawalla,Milan Luthria
Mastan Alibhai Burmawalla,Madhur Bhandarkar
Mastan Alibhai Burmawalla,Shakun Batra
Mastan Alibhai Burmawalla,Vishal Bhardwaj
Mastan Alibhai Burmawalla,Shashanka Ghosh
Mastan Alibhai Burmawalla,Nidhi Sharma
Mastan Alibhai Burmawalla,Paritosh Painter
Mastan Alibhai Burmawalla,Reema Kagti
Mastan Alibhai Burmawalla,R. Balki
Mastan Alibhai Burmawalla,Shekhar Kapur
Mastan Alibhai Burmawalla,Umesh Shukla
Mastan Alibhai Burmawalla,Mani Ratnam
Mastan Alibhai Burmawalla,Partho Ghosh
Mastan Alibhai Burmawalla,Abhishek Kapoor
Mastan Alibhai Burmawalla,Jasbir Bijendra Bhati
Mastan Alibhai Burmawalla,Remo D'Souza
Mastan Alibhai Burmawalla,Surya S.J.
Mastan Alibhai Burmawalla,Fuwad Khan
Mastan Alibhai Burmawalla,Karan Johar
Mastan Alibhai Burmawalla,Ravi Udyawar
Mastan Alibhai Burmawalla,Dharmesh Darshan
Mastan Alibhai Burmawalla,Kaizad Gustad
Mastan Alibhai Burmawalla,Abbas Tyrewala
Mastan Alibhai Burmawalla,Abhinay Deo
Mastan Alibhai Burmawalla,Aanand Rai
Mastan Alibhai Burmawalla,Shirish Kunder
Mastan Alibhai Burmawalla,Prem Soni
Mastan Alibhai Burmawalla,Vivek Agnihotri
Mastan Alibhai Burmawalla,Sunil Kumar Agrawal
Mastan Alibhai Burmawalla,David Dhawan
Mastan Alibhai Burmawalla,Sagar Sarhadi
Mastan Alibhai Burmawalla,Punit Malhotra
Mastan Alibhai Burmawalla,Shoojit Sircar
Mastan Alibhai Burmawalla,Abhishek Chaubey
Mastan Alibhai Burmawalla,Amaan Khan
Mastan Alibhai Burmawalla,Rohit Shetty
Mastan Alibhai Burmawalla,Tarun Mansukhani
Mastan Alibhai Burmawalla,Prabhu Deva
Mastan Alibhai Burmawalla,Gurudev Bhalla
Mastan Alibhai Burmawalla,Rucha Humnabadkar
Mastan Alibhai Burmawalla,Abhay Chopra
Mastan Alibhai Burmawalla,Zoya Akhtar
Mastan Alibhai Burmawalla,Mikhil Musale
Mastan Alibhai Burmawalla,Robbie Grewal
Mastan Alibhai Burmawalla,Santosh Sivan
Mastan Alibhai Burmawalla,Roland Joffé
Mastan Alibhai Burmawalla,Saurabh Kabra
Mastan Alibhai Burmawalla,Sooraj R. Barjatya
Mastan Alibhai Burmawalla,Dharmendra Suresh Desai
Mastan Alibhai Burmawalla,Prawal Raman
Mastan Alibhai Burmawalla,Omung Kumar
Mastan Alibhai Burmawalla,Jeeva
Mastan Alibhai Burmawalla,Prakash Jha
Mastan Alibhai Burmawalla,Amit Rai
Mastan Alibhai Burmawalla,Prakash Mehra
Mastan Alibhai Burmawalla,Apoorva Lakhia
Gaëtan Brizzi,Kevin R. Adams
Gaëtan Brizzi,Joe Ksander
Gaëtan Brizzi,Ken Kwapis
Gaëtan Brizzi,Martin Scorsese
Gaëtan Brizzi,Nina Paley
Gaëtan Brizzi,Atom Egoyan
Gaëtan Brizzi,Bill Plympton
Gaëtan Brizzi,Ethan Coen
Gaëtan Brizzi,Daniel Gray Longino
Gaëtan Brizzi,Paul Weitz
Gaëtan Brizzi,Sean Hanish
Gaëtan Brizzi,Mohammed Saeed Harib
Gaëtan Brizzi,Ken Marino
Gaëtan Brizzi,John H. Lee
Gaëtan Brizzi,Mark Williams
Gaëtan Brizzi,Kathryn Bigelow
Gaëtan Brizzi,Paul Brizzi
Gaëtan Brizzi,Stu Livingston
Gaëtan Brizzi,George Clooney
Gaëtan Brizzi,Richard Kelly
Gaëtan Brizzi,Amber Tamblyn
Gaëtan Brizzi,Tomm Moore
Gaëtan Brizzi,Fabrice Du Welz
Gaëtan Brizzi,Raymie Muzquiz
Gaëtan Brizzi,Joan C. Gratz
Ken Kwapis,Kevin R. Adams
Ken Kwapis,Joe Ksander
Ken Kwapis,Tom Gianas
Ken Kwapis,Ross R. Shuman
Ken Kwapis,Lauren Miller Rogen
Ken Kwapis,Nina Paley
Ken Kwapis,Mark Henn
Ken Kwapis,Byron Howard
Ken Kwapis,Gary David Goldberg
Ken Kwapis,Bill Plympton
Ken Kwapis,Patrik Forsberg
Ken Kwapis,Jesse V. Johnson
Ken Kwapis,Callie Khouri
Ken Kwapis,Mohammed Saeed Harib
Ken Kwapis,David Fincher
Ken Kwapis,Jocelyn Moorhouse
Ken Kwapis,Ken Marino
Ken Kwapis,Ed Gass-Donnelly
Ken Kwapis,Jeff Wadlow
Ken Kwapis,Kevin Deters
Ken Kwapis,Patrick Osborne
Ken Kwapis,Brett Ratner
Ken Kwapis,Isaac Rentz
Ken Kwapis,Paul Brizzi
Ken Kwapis,Stevie Wermers
Ken Kwapis,John Kahrs
Ken Kwapis,Nathan Greno
Ken Kwapis,Dean Wellins
Ken Kwapis,Marc Abraham
Ken Kwapis,Jonathan van Tulleken
Ken Kwapis,Steve Carr
Ken Kwapis,Tomm Moore
Ken Kwapis,Steve Antin
Ken Kwapis,Rusty Cundieff
Ken Kwapis,Jennifer Lee
Ken Kwapis,Max Martini
Ken Kwapis,Neal Brennan
Ken Kwapis,Joan C. Gratz
J.C. Chandor,Rob LaDuca
J.C. Chandor,Rian Johnson
J.C. Chandor,Michael Bay
J.C. Chandor,Martin Scorsese
J.C. Chandor,Steve Carr
J.C. Chandor,Dean Wright
J.C. Chandor,John Wells
J.C. Chandor,Sally Potter
J.C. Chandor,Jamie M. Dagg
J.C. Chandor,Andrew Fleming
Dennis Widmyer,Alex Winter
Dennis Widmyer,Eli Roth
Dennis Widmyer,Jeff Garlin
Dennis Widmyer,David Wain
Dennis Widmyer,Anthony Scott Burns
Dennis Widmyer,Kevin Kolsch
Dennis Widmyer,Zach Braff
Dennis Widmyer,Jay Roach
Dennis Widmyer,John Asher
Dennis Widmyer,Terry Loane
Jennifer Lynch,Anees Bazmee
Jennifer Lynch,Madhur Bhandarkar
Jennifer Lynch,Vishal Bhardwaj
Jennifer Lynch,Raaghav Dar
Jennifer Lynch,Krishna Vamshi
Jennifer Lynch,Tanuja Chandra
Jennifer Lynch,Meghna Gulzar
Jennifer Lynch,Tanveer Khan
Jennifer Lynch,Gauri Shinde
Jennifer Lynch,Sarthak Dasgupta
Jeeva,Sachin Yardi
Jeeva,David Dhawan
Jeeva,Apoorva Lakhia
Jeeva,Mani Ratnam
Jeeva,Eeshwar Nivas
Jeeva,Abhinay Deo
Jeeva,Gurudev Bhalla
Jeeva,Raja Menon
Jeeva,Krishna Vamshi
Jeeva,N. Chandra
Alfred Gimeno,William Lau
Alfred Gimeno,Tensai Okamura
Alfred Gimeno,Michael D. Black
Alfred Gimeno,Audu Paden
Alfred Gimeno,Eric Radomski
Alfred Gimeno,Stephen Donnelly
Alfred Gimeno,Olly Reid
Alfred Gimeno,Steve Sacks
Alfred Gimeno,Mike Fetterly
Alfred Gimeno,Dustin McKenzie
Alfred Gimeno,Andrew Duncan
Alfred Gimeno,John A. Davis
Alfred Gimeno,Thomas Astruc
Alfred Gimeno,Mario Cambi
Alfred Gimeno,Rob Silvestri
Joel Schumacher,Clint Eastwood
Joel Schumacher,Wolfgang Petersen
Joel Schumacher,John Crowley
Joel Schumacher,Rusty Cundieff
Joel Schumacher,Antoine Fuqua
Joel Schumacher,Brett Ratner
Joel Schumacher,Neil Jordan
Joel Schumacher,James Wan
Joel Schumacher,Steve Carr
Joel Schumacher,David Wain
Joel Schumacher,Kevin Lima
Joel Schumacher,Patrik Forsberg
Joel Schumacher,Mike Newell
Joel Schumacher,Mark Williams
Joel Schumacher,Robert Luketic
Joel Schumacher,Jonathan van Tulleken
Joel Schumacher,Gurinder Chadha
Joel Schumacher,Andy Fickman
Sally Potter,Eric Summer
Sally Potter,Éric Warin
Sally Potter,Gilles Paquet-Brenner
Sally Potter,Edward Zwick
Sally Potter,Peggy Holmes
Sally Potter,Max Lang
Sally Potter,Jani Lachauer
Sally Potter,Michael Cuesta
Sally Potter,Alejandro G. Iñárritu
Sally Potter,Tim Burton
Sally Potter,Ben Shelton
Sally Potter,Gaby Dellal
Sally Potter,G.J. Echternkamp
Sally Potter,Matt Shakman
Sally Potter,Roland Joffé
John R. Leonetti,Àlex Pastor
John R. Leonetti,David Pastor
John R. Leonetti,Nora Ephron
John R. Leonetti,Robert Zemeckis
John R. Leonetti,Brad Peyton
John R. Leonetti,Steve Antin
John R. Leonetti,Alan Rickman
Jon Gunn,Gabe Ibáñez
Jon Gunn,Wolfgang Petersen
Jon Gunn,Antoine Fuqua
Jon Gunn,Jim Field Smith
Jon Gunn,Ian Nelms
Jon Gunn,Evan Katz
Jon Gunn,Matt Reeves
Jon Gunn,Jonathan Baker
Jon Gunn,Paul Weitz
David Ayer,Kevin R. Adams
David Ayer,Joe Ksander
David Ayer,Ryan Polito
David Ayer,Michael Bay
David Ayer,Paul Haggis
David Ayer,Gabriele Muccino
David Ayer,Elaine Bogan
David Ayer,Daniel Gray Longino
David Ayer,Ernie Barbarash
David Ayer,Ben Young
David Ayer,David Fincher
David Ayer,Jonathan Levine
David Ayer,Bong Joon Ho
David Ayer,Stephen Gyllenhaal
David Ayer,John Michael McDonagh
David Ayer,Dan Gilroy
David Ayer,Ricky Gervais
David Ayer,Tarsem Singh
David Ayer,Fabrice Du Welz
Jorge Blanco,Ivan Reitman
Jorge Blanco,Roger Graef
Jorge Blanco,Terry Jones
Jorge Blanco,Rusty Cundieff
Jorge Blanco,Simon Wells
Jorge Blanco,Terry Gilliam
Jorge Blanco,Brett Ratner
Jorge Blanco,Michael Dowse
Jorge Blanco,Steve Carr
Jorge Blanco,Peter Chelsom
Jorge Blanco,Andy Fickman
Jorge Blanco,Allen Hughes
Jorge Blanco,Patrik Forsberg
Jorge Blanco,Ed Gass-Donnelly
Jorge Blanco,Jay Baruchel
Jorge Blanco,Vadim Jean
Jorge Blanco,Jonathan van Tulleken
Jorge Blanco,Phil Nibbelink
Jorge Blanco,Will Gluck
Jorge Blanco,David Grossman
Aniruddha Roy Chowdhury,Girish Malik
Aniruddha Roy Chowdhury,Leena Yadav
Aniruddha Roy Chowdhury,Prakash Jha
Aniruddha Roy Chowdhury,David Dhawan
Aniruddha Roy Chowdhury,Apoorva Lakhia
Aniruddha Roy Chowdhury,Puri Jagannadh
Aniruddha Roy Chowdhury,Ribhu Dasgupta
Aniruddha Roy Chowdhury,Zoya Akhtar
Aniruddha Roy Chowdhury,Karan Johar
Aniruddha Roy Chowdhury,Kaizad Gustad
Aniruddha Roy Chowdhury,Mani Ratnam
Aniruddha Roy Chowdhury,Surya S.J.
Aniruddha Roy Chowdhury,Sunil Kumar Agrawal
Aniruddha Roy Chowdhury,Samir Karnik
Aniruddha Roy Chowdhury,Pratim D. Gupta
Aniruddha Roy Chowdhury,Amit Roy
Aniruddha Roy Chowdhury,Raj N. Sippy
Aniruddha Roy Chowdhury,Gauri Shinde
Aniruddha Roy Chowdhury,Amaan Khan
Aniruddha Roy Chowdhury,Prakash Mehra
Aniruddha Roy Chowdhury,Amol Palekar
Ahsan Rahim,David Dhawan
Ahsan Rahim,Meenu Gaur
Ahsan Rahim,Farjad Nabi
Ahsan Rahim,Yasir Nawaz
Ahsan Rahim,Shirish Kunder
Ahsan Rahim,Amit Rai
Ahsan Rahim,Gauri Shinde
John Kahrs,Troy Miller
John Kahrs,Michael D. Black
John Kahrs,Jennifer Lee
John Kahrs,Patrick Osborne
John Kahrs,Lauren Miller Rogen
John Kahrs,Anna Boden
John Kahrs,Mark Henn
John Kahrs,Byron Howard
John Kahrs,Patrik Forsberg
John Kahrs,Zach Braff
John Kahrs,Bob Hercules
John Kahrs,Ryan Fleck
John Kahrs,Josh Vietze
John Kahrs,Jocelyn Moorhouse
John Kahrs,Ken Marino
John Kahrs,Kevin Deters
John Kahrs,Robert Luketic
John Kahrs,Brett Ratner
John Kahrs,Stevie Wermers
John Kahrs,Nathan Greno
John Kahrs,Dean Wellins
John Kahrs,Jonathan van Tulleken
John Kahrs,Steve Carr
John Kahrs,Phil Johnston
John Kahrs,Taika Waititi
John Kahrs,Rich Moore
John Kahrs,Jennifer M. Kroot
John Kahrs,Steve Antin
John Kahrs,Clark Johnson
John Kahrs,Rusty Cundieff
John Kahrs,Steve Boettcher
Khalid Mohamed,Madhur Bhandarkar
Khalid Mohamed,Prakash Jha
Khalid Mohamed,Santram Varma
Khalid Mohamed,David Dhawan
Khalid Mohamed,Zoya Akhtar
Khalid Mohamed,Soumendra Padhi
Khalid Mohamed,Dharmesh Darshan
Khalid Mohamed,Krishna Vamshi
Khalid Mohamed,Sooraj R. Barjatya
Khalid Mohamed,Gulzar
Khalid Mohamed,Prawal Raman
Khalid Mohamed,Amaan Khan
Praveen Nischol,Umesh Mehra
Praveen Nischol,Milan Luthria
Praveen Nischol,Aanand Rai
Praveen Nischol,David Dhawan
Praveen Nischol,Mahesh Bhatt
Praveen Nischol,Shashilal K. Nair
Praveen Nischol,Rohit Shetty
Praveen Nischol,Shekhar Kapur
Praveen Nischol,Sooraj R. Barjatya
Praveen Nischol,Mani Ratnam
Praveen Nischol,Gauri Shinde
Praveen Nischol,Raj Kapoor
Praveen Nischol,Santosh Sivan
Praveen Nischol,Krishna Vamshi
Praveen Nischol,Amol Palekar
Steve Carr,Kevin R. Adams
Steve Carr,Joe Ksander
Steve Carr,Tom Gianas
Steve Carr,Ross R. Shuman
Steve Carr,Gilles Paquet-Brenner
Steve Carr,Ivan Reitman
Steve Carr,Greg Mottola
Steve Carr,Tamara Jenkins
Steve Carr,Deniz Gamze Ergüven
Steve Carr,Jennifer Lee
Steve Carr,Patrick Osborne
Steve Carr,Nathan Greno
Steve Carr,Byron Howard
Steve Carr,Stevie Wermers
Steve Carr,Dean Wellins
Steve Carr,Kevin Deters
Steve Carr,Mark Henn
Steve Carr,Leslye Headland
Steve Carr,Rusty Cundieff
Steve Carr,Paul Haggis
Steve Carr,Martin Scorsese
Steve Carr,Danny Boyle
Steve Carr,Antoine Fuqua
Steve Carr,Neal Brennan
Steve Carr,Neill Blomkamp
Steve Carr,Edward Zwick
Steve Carr,Anne Fontaine
Steve Carr,Jim Field Smith
Steve Carr,Raja Gosnell
Steve Carr,Sergio Pablos
Steve Carr,Matt Piedmont
Steve Carr,John Scheinfeld
Steve Carr,Jeff Wadlow
Steve Carr,Ken Marino
Steve Carr,Jeffrey W. Byrd
Steve Carr,Brett Ratner
Steve Carr,Gil Kenan
Steve Carr,Neil Jordan
Steve Carr,Lilly Wachowski
Steve Carr,Lana Wachowski
Steve Carr,Ruben Fleischer
Steve Carr,Steven Brill
Steve Carr,Steve Loter
Steve Carr,Michael Dowse
Steve Carr,Bob Hercules
Steve Carr,Woody Allen
Steve Carr,Frank Coraci
Steve Carr,Elaine Bogan
Steve Carr,Hiromasa Yonebayashi
Steve Carr,Jonathan Levine
Steve Carr,Robert Luketic
Steve Carr,Marti Noxon
Steve Carr,Roy Burdine
Steve Carr,Phil Johnston
Steve Carr,Rich Moore
Steve Carr,James L. Brooks
Steve Carr,Brad Peyton
Steve Carr,Andy Fickman
Steve Carr,Maya Forbes
Steve Carr,Lauren Miller Rogen
Steve Carr,David Wain
Steve Carr,Alan Rickman
Steve Carr,Jeff Tremaine
Steve Carr,Keenen Ivory Wayans
Steve Carr,Tom Tykwer
Steve Carr,Mark Williams
Steve Carr,Chris Nelson
Steve Carr,Jay Baruchel
Steve Carr,Jonathan van Tulleken
Steve Carr,Steve Hickner
Steve Carr,Joe Russo
Steve Carr,Mark Rosman
Steve Carr,Dominic Sena
Steve Carr,Noam Murro
Steve Carr,Larry Latham
Steve Carr,Scott Zabielski
Steve Carr,Patrik Forsberg
Steve Carr,Jay Surridge
Steve Carr,Ed Gass-Donnelly
Steve Carr,Kees Van Oostrum
Steve Carr,George C. Wolfe
Steve Carr,Marc Abraham
Steve Carr,Jesse Peretz
Steve Carr,Bob Persichetti
Steve Carr,Peggy Holmes
Steve Carr,Zoe Lister-Jones
Steve Carr,Jean-Marc Vallée
Steve Carr,Anthony Russo
Steve Carr,Mark Raso
Steve Carr,Isaac Rentz
Steve Carr,Peter Ramsey
Steve Carr,Rodney Rothman
Steve Carr,Gaby Dellal
Steve Carr,Phil Weinstein
Steve Carr,Spike Jonze
Steve Carr,Steve Antin
Steve Carr,Logan Kibens
Steve Carr,Lawrence Kasdan
Steve Carr,James Mangold
Steve Carr,Oren Uziel
Steve Carr,Philippe Falardeau
Steve Carr,Karey Kirkpatrick
Anees Bazmee,Michael J. Bassett
Anees Bazmee,Umesh Mehra
Anees Bazmee,Nagesh Kukunoor
Anees Bazmee,Meghna Gulzar
Anees Bazmee,Paritosh Painter
Anees Bazmee,Reema Kagti
Anees Bazmee,R. Balki
Anees Bazmee,Shekhar Kapur
Anees Bazmee,Rohit Jugraj
Anees Bazmee,Umesh Shukla
Anees Bazmee,Mani Ratnam
Anees Bazmee,Partho Ghosh
Anees Bazmee,Tanuja Chandra
Anees Bazmee,Abhishek Kapoor
Anees Bazmee,Suparn Verma
Anees Bazmee,Jasbir Bijendra Bhati
Anees Bazmee,Anurag Singh
Anees Bazmee,Faraz Haider
Anees Bazmee,Surya S.J.
Anees Bazmee,Fuwad Khan
Anees Bazmee,Karan Johar
Anees Bazmee,Ravi Udyawar
Anees Bazmee,Dharmesh Darshan
Anees Bazmee,Abbas Tyrewala
Anees Bazmee,Kaizad Gustad
Anees Bazmee,Abhinay Deo
Anees Bazmee,Shirish Kunder
Anees Bazmee,Prem Soni
Anees Bazmee,Vivek Agnihotri
Anees Bazmee,Sunil Kumar Agrawal
Anees Bazmee,Shashanka Ghosh
Anees Bazmee,David Dhawan
Anees Bazmee,Sanjay Dayma
Anees Bazmee,Punit Malhotra
Anees Bazmee,Madhur Bhandarkar
Anees Bazmee,Amaan Khan
Anees Bazmee,Milan Luthria
Anees Bazmee,Kabir Sadanand
Anees Bazmee,Tanveer Khan
Anees Bazmee,Rohit Shetty
Anees Bazmee,Sachin Yardi
Anees Bazmee,Tarun Mansukhani
Anees Bazmee,Prabhu Deva
Anees Bazmee,Shakun Batra
Anees Bazmee,Abhay Chopra
Anees Bazmee,Mikhil Musale
Anees Bazmee,Zoya Akhtar
Anees Bazmee,Anil V. Kumar
Anees Bazmee,Pankaj Batra
Anees Bazmee,Radhika Rao
Anees Bazmee,Vishal Bhardwaj
Anees Bazmee,Santosh Sivan
Anees Bazmee,Krishna Vamshi
Anees Bazmee,Samir Karnik
Anees Bazmee,Manish Tiwary
Anees Bazmee,Roland Joffé
Anees Bazmee,Nidhi Sharma
Anees Bazmee,Saurabh Kabra
Anees Bazmee,Sooraj R. Barjatya
Anees Bazmee,Dharmendra Suresh Desai
Anees Bazmee,Prawal Raman
Anees Bazmee,Prakash Jha
Anees Bazmee,Raj Kapoor
Anees Bazmee,Amit Rai
Anees Bazmee,Ashish R. Mohan
Anees Bazmee,Apoorva Lakhia
Gulzar,Umesh Shukla
Gulzar,David Dhawan
Gulzar,Shirish Kunder
Bart Freundlich,Michael Bay
Bart Freundlich,Robert Rodriguez
Bart Freundlich,Stephen Belber
Bart Freundlich,Andy Fickman
Bart Freundlich,Peter Chelsom
Tim Hill,Frank Coraci
Tim Hill,Adam Shankman
Tim Hill,Richard Kelly
Tim Hill,Evan Katz
Tim Hill,Sarah Smith
Tim Hill,Lesli Linka Glatter
Tim Hill,Jason Winer
Tim Hill,Brad Peyton
André Øvredal,Gary Michael Schultz
André Øvredal,Wolfgang Petersen
André Øvredal,David Fincher
André Øvredal,Jay Russell
André Øvredal,Terry Loane
André Øvredal,Sam Taylor-Johnson
Phil Weinstein,Rob LaDuca
Phil Weinstein,Rian Johnson
Phil Weinstein,David Silberg
Phil Weinstein,Steven Brill
Phil Weinstein,Frank Coraci
Phil Weinstein,Peggy Holmes
Phil Weinstein,Phil Johnston
Phil Weinstein,Rich Moore
Phil Weinstein,John A. Davis
Phil Weinstein,Chris Koch
Phil Weinstein,Anne Fletcher
Phil Weinstein,Hiroshi Aoyama
Phil Weinstein,Jim Stenstrum
Phil Weinstein,Larry Latham
Ruben Fleischer,Ivan Reitman
Ruben Fleischer,Greg Mottola
Ruben Fleischer,Rusty Cundieff
Ruben Fleischer,Gabriele Muccino
Ruben Fleischer,Brett Ratner
Ruben Fleischer,Bruce Robinson
Ruben Fleischer,Pamela Romanowsky
Ruben Fleischer,John Lee Hancock
Ruben Fleischer,Patrik Forsberg
Ruben Fleischer,Jonathan Levine
Ruben Fleischer,James Ponsoldt
Ruben Fleischer,Ron Howard
Ruben Fleischer,Jonathan van Tulleken
Ruben Fleischer,Kelly Reichardt
Steve Antin,Jennifer Lee
Steve Antin,Patrick Osborne
Steve Antin,Nathan Greno
Steve Antin,Byron Howard
Steve Antin,Stevie Wermers
Steve Antin,Dean Wellins
Steve Antin,Kevin Deters
Steve Antin,Mark Henn
Steve Antin,Rusty Cundieff
Steve Antin,Robert Rodriguez
Steve Antin,Ken Marino
Steve Antin,Brett Ratner
Steve Antin,Nora Ephron
Steve Antin,John Stockwell
Steve Antin,Martin Campbell
Steve Antin,Matt Kugelman
Steve Antin,Paul Reubens
Steve Antin,Lauren Miller Rogen
Steve Antin,Alan Rickman
Steve Antin,Patrik Forsberg
Steve Antin,Jonathan van Tulleken
Gurinder Chadha,Nagesh Kukunoor
Gurinder Chadha,Milan Luthria
Gurinder Chadha,Lasse Hallström
Gurinder Chadha,Harry Baweja
Gurinder Chadha,Umesh Shukla
Gurinder Chadha,Param Gill
Gurinder Chadha,Mani Ratnam
Gurinder Chadha,Samir Karnik
Gurinder Chadha,Gurudev Bhalla
Gurinder Chadha,Max Lang
Gurinder Chadha,Jani Lachauer
Gurinder Chadha,Allen Hughes
Gurinder Chadha,Hemant Gaba
Gurinder Chadha,Pratim D. Gupta
Gurinder Chadha,Nalan Kumarasamy
Gurinder Chadha,Sandeep Mohan
Gurinder Chadha,Rajshree Ojha
Gurinder Chadha,Raja Sen
Gurinder Chadha,Suparn Verma
Gurinder Chadha,Mike Newell
Gurinder Chadha,Meghna Gulzar
Gurinder Chadha,Amit Rai
Chandra Prakash Dwivedi,Santwana Bardoloi
Chandra Prakash Dwivedi,Milan Luthria
Chandra Prakash Dwivedi,Prashant Nair
Chandra Prakash Dwivedi,Leena Yadav
Chandra Prakash Dwivedi,Prakash Jha
Chandra Prakash Dwivedi,Aanand Rai
Chandra Prakash Dwivedi,Saurabh Kabra
Chandra Prakash Dwivedi,Faraz Haider
Chandra Prakash Dwivedi,Pia Sukanya
Chandra Prakash Dwivedi,Pan Nalin
Chandra Prakash Dwivedi,Abhinay Deo
Chandra Prakash Dwivedi,Rohit Shetty
Chandra Prakash Dwivedi,Raj Kapoor
Chandra Prakash Dwivedi,Shirish Kunder
Chandra Prakash Dwivedi,Prakash Balwant Saini
Chandra Prakash Dwivedi,Jasbir Bijendra Bhati
Ajay Bahl,Raj Kumar Gupta
Ajay Bahl,Vivek Agnihotri
Ajay Bahl,Pia Sukanya
Ajay Bahl,Agnidev Chatterjee
Ricky Gervais,Wolfgang Petersen
Ricky Gervais,Greg Mottola
Ricky Gervais,Curtis Hanson
Ricky Gervais,John Crowley
Ricky Gervais,Martin Scorsese
Ricky Gervais,Robert Schwentke
Ricky Gervais,Danny Boyle
Ricky Gervais,Ken Marino
Ricky Gervais,James Wan
Ricky Gervais,Robin Swicord
Ricky Gervais,Frank Coraci
Ricky Gervais,Emanuel Hoss-Desmarais
Ricky Gervais,Andrew C. Erin
Ricky Gervais,Ron Howard
Ricky Gervais,Jean-Marc Vallée
Ricky Gervais,Steve Boettcher
Ricky Gervais,Jay Roach
Ricky Gervais,Guillermo del Toro
Ricky Gervais,Richard Bates Jr.
Ricky Gervais,Elaine Bogan
Ricky Gervais,Matthew Robinson
Ricky Gervais,Emmett Malloy
Ricky Gervais,Jason Winer
Ricky Gervais,Ridley Scott
Simranjit Singh Hundal,Rohit Jugraj
Simranjit Singh Hundal,Nidhi Sharma
Simranjit Singh Hundal,Sartaj Singh Pannu
Simranjit Singh Hundal,Manav Shah
Simranjit Singh Hundal,Navaniat Singh
Simranjit Singh Hundal,Atharv Baluja
Simranjit Singh Hundal,Mukesh Vohra
Rusty Cundieff,Kevin R. Adams
Rusty Cundieff,Joe Ksander
Rusty Cundieff,Jesse V. Johnson
Rusty Cundieff,Gilles Paquet-Brenner
Rusty Cundieff,Ivan Reitman
Rusty Cundieff,Greg Mottola
Rusty Cundieff,Deniz Gamze Ergüven
Rusty Cundieff,Jennifer Lee
Rusty Cundieff,Patrick Osborne
